xnm,ynm,frame,locprecnm,phot,bg,LLrel,PSFxnm,numberInGroup,sitenumbers,layer
31717.27,47473.23,21727,12.72289,652.806,31.6398506164551,-0.6788511,130.2136,1,7,1
34487.32,52889.13,21727,19.58608,303.175,57.623176574707,-0.7110069,101.577,2,243,1
26179.95,46252.71,21728,2.377037,8458.25,156.184860229492,-0.8023701,112.6156,5,0,1
33595.39,54304.11,21728,19.23043,201.0159,29.1117820739746,-0.4724787,91.73844,1,354,1
35821.54,58545.14,21728,16.14182,566.9666,27.4504814147949,-0.6293401,146.2165,1,488,1
36557.06,50068.49,21728,20.04252,269.1584,58.3715076446533,-0.7724596,95.82918,2,0,1
26541.57,41826.86,21729,10.43492,944.6066,35.0275230407715,-0.8202692,135.3993,1,0,1
26839.2,53365.92,21729,9.746444,1079.552,64.1175117492676,-0.5124922,123.8542,2,0,1
30386.46,55005.38,21729,10.27585,722.5942,30.8428478240967,-0.5112299,118.3878,1,0,1
34434.58,52910.48,21729,19.297,358.6722,56.338737487793,-0.4923704,109.1191,2,243,1
39584.29,49897.49,21729,24.16345,168.9255,26.5233592987061,-0.6409989,99.70069,1,0,1
25187.75,53459.94,21730,8.820374,904.6255,32.0367584228516,-0.8660169,118.5985,1,0,1
26000.98,54509.29,21730,7.911566,1624.042,62.5865879058838,-0.53154,134.5786,2,0,1
27236.02,49269.19,21730,15.17762,518.3987,27.0947914123535,-0.6584346,133.9595,1,0,1
31734.82,47471.36,21730,9.251912,1319.392,62.2687282562256,-0.5882542,134.386,2,7,1
34131.48,55992.05,21730,20.48106,199.7153,29.2378082275391,-0.7268167,95.73254,1,0,1
37649.46,47819.26,21730,7.282218,1429.338,117.032861709595,-0.6640717,104.995,4,209,1
40499.27,45567.83,21730,12.93188,548.1078,78.9214744567871,-0.5617628,98.09818,3,0,1
35193.93,51933.7,21731,2.70655,12193.85,332.423048019409,-0.5799274,135.8314,11,0,1
35352.71,55142.18,21731,14.92272,495.6203,85.4259147644043,-0.5890275,97.61708,3,400,1
37754.05,48710.29,21731,8.060067,1428.933,61.7171649932861,-0.5313771,127.0677,2,330,1
38469.16,56156.76,21731,9.211737,951.6566,56.8865051269531,-0.601033,113.9523,2,539,1
26558.4,41836.75,21732,14.47918,531.8339,29.4472618103027,-0.7973471,129.3826,1,0,1
31842.49,45311.55,21732,5.348073,3979.642,141.722364425659,-0.651206,141.6514,4,0,1
40497.12,45527.79,21733,18.37999,384.9438,50.4794311523438,-0.5703653,114.2982,2,0,1
26846.61,53386.31,21734,20.9321,281.3944,30.0653553009033,-0.754198,117.056,1,0,1
32271.34,57921.55,21734,17.94023,376.0543,52.2523593902588,-0.6730219,107.64,2,148,1
34054.05,48830.77,21734,23.6858,270.3122,28.5880527496338,-0.4782585,125.6397,1,229,1
40538.86,45532.04,21734,24.94493,180.6514,25.0575942993164,-0.4378142,107.077,1,0,1
25264.14,45417.43,21735,18.3796,364.5346,23.4425449371338,-0.7197391,130.014,1,0,1
35848.01,58512.5,21735,11.82549,979.8143,76.0157699584961,-0.5452161,129.9258,3,488,1
26540.14,55209.13,21736,21.14121,362.0872,28.2754955291748,-0.690132,136.903,1,0,1
30689.45,58064.66,21736,13.30269,516.6785,29.0134658813477,-0.3675952,120.2793,1,115,1
31721.97,47477.77,21736,6.385406,2656.109,92.8409729003906,-0.4957434,139.4085,3,7,1
24573.56,48998.1,21737,15.93054,513.5219,31.4252815246582,-0.6681844,133.8768,1,0,1
30597.87,51179.99,21737,6.991629,1993.973,68.0356407165527,-0.6832072,134.6553,2,0,1
35672.71,57119.24,21737,16.58017,532.9196,28.6742134094238,-0.7627854,142.8311,1,411,1
35838.64,58560.88,21737,19.1404,373.949,51.6599063873291,-0.5196253,116.3423,2,488,1
36601.46,50060.29,21737,21.37519,655.9564,81.0988311767578,-0.7215173,147.7581,3,0,1
25632.09,44957.3,21738,5.741624,3098.717,126.251108169556,-0.7938032,133.3924,4,0,1
37669.26,47828.64,21738,17.07147,263.5177,29.9246940612793,-0.4675976,97.92833,1,209,1
37734,48712.64,21738,4.330539,4157.291,97.2159080505371,-0.6843092,132.7637,3,330,1
31118.54,49916.1,21739,4.334311,3303.652,69.4299736022949,-0.6716291,122.8909,2,57,1
37200.36,58345.74,21739,23.48043,133.4556,27.1787643432617,-0.5783454,84.42175,1,0,1
30220.87,50930.68,21740,6.314479,2002.14,61.6532497406006,-0.6431617,128.2918,2,34,1
31826.96,45317.95,21741,17.70251,484.5999,27.8419628143311,-0.493952,142.7093,1,0,1
33220.95,52730.5,21741,20.07072,315.6967,28.9765396118164,-0.3290774,122.1947,1,215,1
23719.09,52376.9,21742,24.86083,322.3137,29.4898319244385,-0.5885155,141.1044,1,0,1
24729.89,50270.01,21742,4.024628,5138.522,117.800556182861,-0.8876328,136.3806,3,0,1
29918.72,53977.85,21742,9.249613,791.0314,30.5690536499023,-0.5540072,115.0921,1,0,1
30407.1,54987.94,21743,15.46551,541.4149,59.0390453338623,-0.7011963,117.3131,2,0,1
31058.04,44748.81,21743,15.2241,487.0067,32.3332214355469,-0.5044373,125.3988,1,0,1
34147.53,55990.23,21743,17.15168,369.3419,28.829381942749,-0.620525,119.7921,1,0,1
35443.54,51338.19,21743,14.19315,689.1452,54.6267795562744,-0.5139377,125.5438,2,266,1
40491.71,45532.48,21743,7.90413,1615.111,178.14453125,-0.570908,108.9152,7,0,1
24554.66,48991.51,21744,14.86233,603.3064,28.3346309661865,-0.8319105,141.9553,1,0,1
28327.75,51657.43,21744,8.762321,884.0361,33.850757598877,-0.4977527,115.4306,1,0,1
33089.37,57701.63,21744,19.86666,454.6877,27.2935943603516,-0.7399742,149.4656,1,0,1
37610.38,47836.51,21744,17.09581,343.8695,56.2069931030273,-0.5081693,99.03719,2,209,1
25654.36,44963.98,21745,9.987709,834.8292,32.6475563049316,-0.7517059,124.1622,1,0,1
37421.84,46773.24,21745,24.70199,185.2709,29.0536804199219,-0.4628175,104.5234,1,206,1
25611.07,44949.87,21746,22.65449,171.41,28.318510055542,-0.6222226,94.72786,1,0,1
36601.14,50033.98,21746,18.31339,369.4738,57.8338584899902,-0.5332024,105.2589,2,0,1
32623.63,52625.64,21747,5.558144,4159.294,181.21238899231,-0.62128,144.6744,6,84,1
30681.99,58092.75,21748,9.751532,1084.408,58.7723865509033,-0.5429738,129.4823,2,115,1
32266.35,57901.11,21748,21.6005,176.9863,27.0863399505615,-0.6650047,94.2674,1,148,1
36572.96,50045.91,21748,18.11154,415.7849,86.8750782012939,-0.561779,99.21281,3,0,1
37667.31,47824.29,21748,12.10516,790.8606,83.0503044128418,-0.589352,115.0635,3,209,1
38522.31,47711.29,21748,19.5508,400.0595,50.5177097320557,-0.6343861,119.2611,2,498,1
29421.37,49903,21749,10.31956,1700.025,119.242143630981,-0.7403668,148.7191,4,0,1
27198.79,53153.61,21750,6.836793,2458.681,97.291187286377,-0.6458688,139.2271,3,0,1
27402.71,45388.08,21750,19.20254,275.3496,28.9720344543457,-0.8127891,110.0195,1,0,1
30579.86,51170.63,21750,11.45112,756.9352,31.8813648223877,-0.7768592,130.6597,1,0,1
34684.25,55530.74,21750,17.36829,340.6367,28.0269451141357,-0.5894154,116.258,1,377,1
28326.45,51671.18,21751,5.995819,2376.792,64.7818698883057,-0.6469077,132.9512,2,0,1
32403.2,58276.41,21752,22.69067,273.2333,59.1766910552979,-0.5761654,103.8232,2,165,1
35093.84,57108.82,21752,16.41056,342.1637,27.5744361877441,-0.6506134,112.3271,1,392,1
36925.82,49584.8,21752,5.915214,2338.869,92.6927089691162,-0.7482092,120.4329,3,309,1
33388.24,47411.4,21753,6.093778,2665.348,88.8395252227783,-0.5811177,136.2885,3,172,1
36944.69,49609.51,21753,21.21579,343.3157,30.4386463165283,-0.8073303,131.2944,1,309,1
37347.55,56959.15,21753,3.683642,3778.944,65.0364551544189,-0.6166794,118.9338,2,448,1
26245.63,49512.1,21754,22.9374,499.9827,54.2519702911377,-0.6020372,146.4753,2,0,1
28739.96,40701.03,21754,7.685244,1392.118,28.7414512634277,-0.4875215,137.0384,1,0,1
35637.88,42898.25,21754,19.68546,352.3977,25.9798393249512,-0.8160531,130.988,1,0,1
34153.88,55955.82,21756,19.6101,199.2128,29.6608829498291,-0.5331032,92.33794,1,0,1
34793.65,56643.02,21756,11.91019,798.801,115.872888565063,-0.6418139,106.092,4,384,1
37622.52,47805.58,21756,21.75441,232.6016,27.8142127990723,-0.8057709,109.9158,1,209,1
28579.71,51557.92,21757,15.01665,630.9509,30.0612277984619,-0.5480133,144.8148,1,0,1
30381.73,55000.07,21757,5.688787,2297.157,61.3635005950928,-0.7677446,126.7838,2,0,1
35106.68,57094.18,21757,6.232242,1492.519,33.8121452331543,-0.6899261,117.8406,1,392,1
35629.25,42891.15,21757,18.85575,334.5445,27.4536762237549,-0.5887942,122.2983,1,0,1
27853.46,43815.27,21758,8.019203,1451.206,59.1703701019287,-0.5306441,131.3919,2,0,1
30597.7,51172.52,21758,19.96513,324.2775,31.908332824707,-0.4803163,121.0652,1,0,1
31270.36,56455.3,21758,3.927323,4047.558,99.5590591430664,-0.7402676,121.648,3,0,1
35204,51938.48,21758,4.788653,3960.261,126.409961700439,-0.5683412,134.4469,4,0,1
36948.49,49612.87,21758,15.55404,382.9927,33.4198989868164,-0.5870271,110.7768,1,309,1
25225.92,45403.26,21759,4.33676,6345.704,278.397451400757,-0.6160377,141.2392,10,0,1
31286.33,48826.63,21760,9.558522,976.0889,62.4552745819092,-0.822393,119.8265,2,58,1
37352.8,56945.47,21760,9.525952,697.7764,31.7316055297852,-0.6095304,109.1027,1,448,1
27190.35,53157.88,21761,19.19355,406.9233,31.8097438812256,-0.8154935,133.4831,1,0,1
30050.67,57520.4,21762,7.093435,2408.202,117.806583404541,-0.6103102,137.2085,4,100,1
30439.07,44972.88,21762,9.824996,1168.018,85.5720634460449,-0.8674864,124.1931,3,0,1
34137.02,55986,21762,14.65046,408.4109,57.7710781097412,-0.7958803,98.04891,2,0,1
34698.18,55550.91,21762,18.90284,522.8868,55.4718036651611,-0.4306592,136.116,2,377,1
35908.6,43519.77,21762,12.98761,910.7106,56.5017032623291,-0.6597779,140.8168,2,0,1
37537.03,45964.51,21762,24.32804,269.5991,27.0812492370605,-0.4616032,129.1749,1,0,1
32452.9,58316.25,21763,24.91524,321.6791,31.0703601837158,-0.5987545,139.9921,1,165,1
36637.05,50046.1,21763,16.91868,373.0525,58.4037971496582,-0.6795945,96.45798,2,0,1
28562.67,47189.06,21764,24.70125,222.4016,29.1314163208008,-0.649547,115.5788,1,0,1
28766.72,58302.61,21764,6.906982,1346.45,53.2761936187744,-0.6436303,112.5176,2,0,1
37642.38,47815.86,21764,8.44521,882.3315,29.3143672943115,-0.4936675,114.8148,1,209,1
32503.23,45897.38,21765,5.730571,1853.435,58.2164745330811,-0.7760032,115.4284,2,0,1
36990.73,56525.3,21765,16.52635,430.2848,25.0052814483643,-0.6100456,130.532,1,442,1
26188.46,46263.21,21766,22.60204,245.07,24.6131954193115,-0.7017006,119.2512,1,0,1
34553.16,44635.99,21766,4.163601,5916.395,175.364109039307,-0.682498,141.6099,6,0,1
25269,45419.92,21767,21.20995,332.7446,25.3341083526611,-0.5911835,134.1375,1,0,1
30224.01,50938.25,21767,7.453893,1415.457,59.3443489074707,-0.4483015,127.1529,2,34,1
30681.8,41709.79,21767,2.505458,8444.869,207.862482070923,-0.7693057,113.0425,7,0,1
34702.8,55569.71,21767,19.05464,294.5633,26.7374877929688,-0.775845,115.4608,1,377,1
26219.36,49516.41,21768,13.92642,648.2966,29.4202976226807,-0.4000219,140.0755,1,0,1
35112.58,57088.31,21768,4.630189,2733.564,90.9567985534668,-0.6315449,115.4215,3,392,1
27059.55,41246.58,21769,23.76604,266.3833,27.4386978149414,-0.5827922,126.0369,1,0,1
38599.57,47726.48,21769,20.82814,185.3408,27.4995288848877,-0.5474401,94.03587,1,498,1
26164.78,46267.85,21770,19.83003,255.5961,52.4672832489014,-0.4366593,93.70849,2,0,1
30690.75,58086.98,21771,21.0751,468.5748,56.3288192749023,-0.7971572,135.058,2,115,1
35318.34,57189.64,21771,14.2299,373.5536,25.2618751525879,-0.6043667,108.4205,1,0,1
36133.2,45407.41,21771,23.71415,243.8597,26.7433032989502,-0.3789412,120.5886,1,0,1
24809.29,47937.94,21772,5.752888,2157.75,35.1311111450195,-0.7704489,134.1403,1,0,1
28760.53,58293.33,21772,3.85855,3753.807,90.5192985534668,-0.6736224,116.0369,3,0,1
36635.05,51023.98,21772,19.22406,362.7138,29.6311836242676,-0.5687692,127.449,1,0,1
34860.75,56398.05,21773,11.90277,887.1192,31.4699668884277,-0.7924675,146.5194,1,387,1
35065.33,59313.68,21773,18.42525,567.2738,58.2594909667969,-0.7126487,138.1781,2,483,1
38519.11,47743.74,21773,21.78611,118.3728,27.0115756988525,-0.6968129,74.67758,1,498,1
26392.08,47491.26,21774,15.73752,373.9462,28.6318130493164,-0.7506661,113.7672,1,0,1
26526.69,55362.55,21774,5.407297,2288.649,63.290433883667,-0.7215748,122.1348,2,0,1
34124.73,55978.41,21774,17.07106,202.1411,30.4397811889648,-0.5825267,83.60927,1,0,1
35679.61,57071.13,21774,23.47617,273.2904,29.6302795410156,-0.5184802,124.6902,1,411,1
26391.96,47437.31,21775,20.29196,257.74,28.4970283508301,-0.7124261,110.4821,1,0,1
29573.24,43415.03,21775,3.93566,4355.396,71.656982421875,-0.8427432,131.0834,2,0,1
34680.47,55558.65,21775,6.561394,1980.35,150.080537796021,-0.6236416,110.865,5,377,1
36800.89,53645.43,21775,18.99976,228.6134,27.7297401428223,-0.6987135,99.3201,1,437,1
27271.42,49266.93,21776,13.59137,529.7302,30.7362537384033,-0.5169621,122.4654,1,0,1
36002.38,56328.23,21776,4.879247,3357.995,120.794406890869,-0.5127369,125.2462,4,416,1
36968.5,56523.25,21776,20.16539,333.7809,29.4065895080566,-0.7838963,125.9602,1,442,1
26385.4,47492.75,21777,18.76351,245.1234,29.7953948974609,-0.7293897,100.8529,1,0,1
36810.01,53607.48,21777,18.58414,355.2333,27.2074279785156,-0.4956839,125.3396,1,437,1
26191.09,46279.14,21778,23.30138,233.1092,23.7005252838135,-0.5412235,119.3637,1,0,1
30698.74,58056.18,21778,16.97546,484.7473,30.9594497680664,-0.5833077,135.8707,1,115,1
30053.62,57522.9,21779,7.506026,2789.77,145.733310699463,-0.6962661,149.8882,5,100,1
33169.41,52748.63,21779,20.69093,131.1648,30.7556171417236,-0.5237277,73.19944,1,215,1
37737.89,45577.4,21779,14.93393,371.9424,27.2093677520752,-0.7582766,110.3565,1,0,1
26420.31,47479.82,21780,7.997716,1514.945,95.2004146575928,-0.6293957,123.1645,3,0,1
31246.7,56475.01,21780,21.30704,175.2512,31.007984161377,-0.7030815,89.94382,1,0,1
32506.49,45899.18,21780,5.713579,1907.265,59.6495590209961,-0.8303453,116.2718,2,0,1
37351.27,56957.26,21780,3.884516,3591.302,69.4707527160645,-0.8930365,117.4264,2,448,1
37660.43,47829.87,21780,7.86942,1042.579,31.9983444213867,-0.6984851,117.4492,1,209,1
28602.21,51531.93,21781,12.95609,640.029,33.1775550842285,-0.5521622,129.3485,1,0,1
30660.8,58064.26,21781,10.10594,887.2995,31.0133457183838,-0.5902336,130.6385,1,115,1
31261.48,56425.09,21781,20.50512,155.9124,30.7725048065186,-0.6376038,81.50325,1,0,1
26470.7,46350.73,21782,3.174286,5987.556,137.452537536621,-0.798637,121.6631,4,0,1
31180.04,48274.73,21782,7.243755,1746.665,82.8960380554199,-0.4824205,125.5966,3,0,1
35107.34,57097.09,21783,6.083317,2033.642,84.3145980834961,-0.5064632,120.1233,3,392,1
28130.84,45726.64,21784,7.538389,1324.354,31.1559638977051,-0.6768981,129.8821,1,0,1
31294.58,56478.85,21784,15.67698,409.7474,30.2730484008789,-0.6570655,117.9843,1,0,1
34664.71,55581.83,21784,14.68501,289.6206,29.1688919067383,-0.5740564,93.22926,1,377,1
31248.77,56442.02,21785,12.63675,648.3786,29.6702060699463,-0.5762761,130.6598,1,0,1
32154.82,55687.36,21785,24.9907,342.0723,32.9946746826172,-0.6039537,143.0442,1,0,1
32214,50854.77,21785,12.68783,594.5611,28.8455009460449,-0.6346377,125.6823,1,74,1
33381.68,47401.04,21785,8.095729,1732.199,63.0839576721191,-0.558476,141.6156,2,172,1
34275.3,47949.64,21785,13.67848,661.9447,86.74635887146,-0.6495553,112.9192,3,180,1
34522.68,45313.14,21785,14.14075,695.3459,29.1500797271729,-0.8601323,147.1776,1,0,1
38565.54,47728.93,21785,21.44275,197.4105,26.8951816558838,-0.4963676,99.95423,1,498,1
34316.8,47955.07,21786,24.42495,281.7064,30.3358612060547,-0.7665188,129.3842,1,180,1
37602.1,47806.77,21786,20.97409,243.9871,28.2238998413086,-0.4977405,109.8196,1,0,1
38600.42,55740.85,21786,8.051523,1077.124,60.7629795074463,-0.4706354,115.6375,2,0,1
26178.33,46241.93,21788,13.75928,489.4545,26.3810062408447,-0.6374774,121.8011,1,0,1
30069.52,57528.55,21788,8.901687,1634.161,95.6606845855713,-0.5764473,136.258,3,100,1
34860.48,56397.63,21788,3.779042,6145.443,158.004379272461,-0.6326817,136.3602,5,387,1
24319.55,46643.6,21789,8.393497,872.6324,31.1141223907471,-0.7114873,112.4054,1,0,1
31168.6,48286.76,21789,10.48493,872.7078,28.9344577789307,-0.8266197,134.5939,1,0,1
32710.93,46559.63,21789,20.01794,394.83,27.5037059783936,-0.6948553,139.1237,1,12,1
25665.29,50054.77,21790,3.623538,5969.989,132.910303115845,-0.6948645,133.5951,4,0,1
26065.83,54560.43,21790,10.87799,990.7763,57.6978893280029,-0.7947689,130.3577,2,0,1
30014.81,57531.39,21790,21.7669,388.0023,31.3119583129883,-0.7671857,141.6875,1,100,1
34151.16,55977.8,21790,17.43348,227.5228,32.1483421325684,-0.5441867,90.04171,1,0,1
37650.43,47806.7,21791,13.55133,665.6012,55.4215850830078,-0.6395165,127.8406,2,209,1
30040.12,57502.65,21792,13.09276,997.7998,58.5988616943359,-0.4353458,149.8022,2,100,1
30219.84,50943.58,21792,22.31884,327.1064,26.9650249481201,-0.7014765,135.6573,1,34,1
25250.67,45396.69,21793,7.952113,1727.452,59.177547454834,-0.6983176,140.341,2,0,1
26456.79,46368.18,21793,21.62386,394.6661,53.5160732269287,-0.4446594,125.8024,2,0,1
35661.59,57140.87,21793,23.2068,288.6303,25.5680694580078,-0.6147719,131.5716,1,411,1
26672.02,55255.28,21794,14.4193,813.847,58.4024810791016,-0.7244194,146.6599,2,0,1
31283.87,56429.16,21794,13.21887,406.6925,27.4855651855469,-0.5486001,105.9241,1,0,1
32498.1,45905.27,21795,5.071062,2122.16,62.6534900665283,-0.6977518,111.134,2,0,1
34136.62,55992.84,21796,16.55241,333.2168,28.7940196990967,-0.6379274,110.4562,1,0,1
35116.94,57078.07,21798,19.97094,333.3864,27.9423751831055,-0.7117395,126.4225,1,392,1
35698.35,45422.91,21798,13.2371,959.5347,54.0496673583984,-0.8172982,148.1932,2,0,1
36072.1,53888.32,21798,6.300271,1642.138,60.7490901947021,-0.6869895,114.7306,2,420,1
37154.17,56305.7,21798,4.420859,3185.523,65.7665672302246,-0.7011691,122.9373,2,445,1
28034.21,47599.15,21799,5.563457,3312.041,99.1689682006836,-0.8877279,143.4504,3,0,1
35338.57,55147.8,21799,10.98673,1160.553,86.1720390319824,-0.5736166,130.9503,3,400,1
35941.14,49257.95,21799,19.19172,291.1712,28.3063468933105,-0.357037,113.9538,1,280,1
38587.4,55733.32,21799,2.029378,14336.48,261.868768692017,-0.5795572,122.5112,8,0,1
39446.05,52732.43,21799,20.63429,325.2535,25.5899353027344,-0.6356757,129.8368,1,0,1
28601.57,51535.17,21800,14.21926,475.9201,29.4379253387451,-0.5200136,120.277,1,0,1
32400.68,53565.32,21800,4.665815,2659.722,66.2332515716553,-0.588663,120.0964,2,149,1
40498.23,45562.4,21800,4.364202,4071.165,293.983982086182,-0.5432926,110.6985,11,0,1
27405.33,45388.46,21801,19.89335,409.8622,26.8078727722168,-0.7243515,142.1147,1,0,1
33630.21,50333.3,21801,14.29922,511.2529,30.3642692565918,-0.5182731,124.7729,1,220,1
30027.38,56333.53,21802,16.89305,520.4124,27.0031051635742,-0.7506491,144.4359,1,98,1
33371.38,47397.36,21802,8.432628,1552.904,59.7151355743408,-0.6491473,138.2663,2,172,1
27113.6,53607.98,21803,22.34739,424.389,32.6927909851074,-0.4909045,149.7357,1,0,1
31886.04,49692.89,21803,7.161066,2008.827,90.2822551727295,-0.6409011,134.3113,3,69,1
36091.38,53898.82,21803,16.28802,525.4827,29.0566940307617,-0.3827024,139.7245,1,420,1
31208.51,48280.14,21804,15.53461,559.14,28.7512302398682,-0.6353531,140.1556,1,0,1
35656.86,57110.74,21804,16.44849,509.3611,26.9924354553223,-0.7100044,140.3212,1,411,1
35688.01,45408.06,21804,6.814102,2244.154,60.6275196075439,-0.8924087,144.3835,2,0,1
36114.81,53957.3,21804,23.16544,165.1985,29.5989017486572,-0.7507622,93.08651,1,420,1
37666.02,47798.76,21804,24.83419,210.4976,27.8644123077393,-0.5523049,113.6334,1,209,1
25989.68,42025.82,21805,13.8803,574.4662,56.8019199371338,-0.4718828,117.4402,2,0,1
26481.51,46354.91,21805,3.287691,6642.793,283.808500289917,-0.6742429,116.7168,10,0,1
31658.7,45218.04,21805,20.11374,143.0631,30.600549697876,-0.7183312,76.37797,1,0,1
32503.54,45906.95,21805,5.300584,2129.877,64.4623870849609,-0.4934992,114.7032,2,0,1
32628.34,52623.54,21805,11.76395,1095.05,61.2575702667236,-0.5794152,149.7342,2,84,1
33919.86,59269.73,21805,22.4667,225.4753,27.8121166229248,-0.4629674,110.4037,1,472,1
34168.43,55962.31,21805,15.18642,600.5694,54.7710742950439,-0.5342368,126.5299,2,0,1
35361.73,55173.02,21805,16.94334,463.7608,27.1753959655762,-0.436227,136.0038,1,400,1
29968.87,47147.34,21806,7.931981,1132.999,29.7116794586182,-0.5481761,125.0434,1,0,1
27106.42,53633.41,21807,11.63765,901.3503,64.6998863220215,-0.7799806,126.8255,2,0,1
27956.02,56483.39,21807,4.186054,2743.387,56.3239040374756,-0.6095899,113.5769,2,0,1
31316.74,48181.09,21807,13.57291,393.8134,56.1958198547363,-0.5396626,92.59785,2,0,1
25181.93,53447.42,21808,21.17114,186.8737,26.9489364624023,-0.4708647,95.81918,1,0,1
25868.76,48211.88,21808,8.933968,1538.756,57.3766231536865,-0.5539081,142.4813,2,0,1
26026.69,54063.28,21808,2.94475,9360.889,215.874813079834,-0.7199842,135.2912,7,0,1
30574.84,51222.43,21808,19.35748,200.5105,30.1618423461914,-0.5193022,91.59592,1,0,1
32816.28,40577.81,21808,24.77474,211.2907,25.1150188446045,-0.5947839,116.2836,1,0,1
33137.31,46643.45,21809,23.06877,278.3769,31.587459564209,-0.6127039,122.7997,1,0,1
35600.84,49030.62,21809,3.402832,4623.558,95.943416595459,-0.5339322,116.5665,3,273,1
36150.93,52196.58,21809,2.125343,16540.58,355.256662368774,-0.6541002,131.3115,11,285,1
37663.75,47813.59,21809,12.31695,486.1324,29.1886978149414,-0.5970684,109.8488,1,209,1
38630.38,52796.82,21809,17.12494,274.0448,26.8332405090332,-0.5059544,102.7049,1,513,1
30224.26,50933,21810,2.648239,9419.366,196.749624252319,-0.6436661,126.1994,6,34,1
32398.78,53540.62,21810,13.03588,720.3657,58.2493209838867,-0.7963313,124.4131,2,149,1
35696.41,45411.46,21810,3.763972,6568.375,170.145429611206,-0.7598885,140.4724,5,0,1
25040.36,50719.48,21811,2.305777,12863.18,420.154945373535,-0.6152798,120.6401,14,0,1
27753.07,43904.32,21811,24.85357,243.7092,25.3263969421387,-0.5885047,125.8138,1,0,1
31886.97,49699.29,21811,4.692988,3805.978,98.4975891113281,-0.6831195,134.4076,3,69,1
37218.78,44739.98,21811,2.06707,13662.85,339.31495475769,-0.7726496,117.3583,11,0,1
27966.41,56484.81,21812,19.01303,255.7545,28.461784362793,-0.6308385,105.0491,1,0,1
36759.18,45835.13,21812,20.02177,372.7301,29.8926372528076,-0.455362,132.63,1,0,1
32646.08,52669.63,21813,15.75338,571.2755,28.6352519989014,-0.5824676,143.2067,1,84,1
35408.15,55909.75,21813,13.54235,660.7475,56.9385166168213,-0.7094381,121.8876,2,401,1
35633.44,57092.47,21814,11.48004,1071.584,84.7813358306885,-0.7696325,130.8247,3,411,1
38160.95,48398.81,21814,3.869807,4505.662,293.28758430481,-0.6616123,105.7523,10,500,1
35326.42,45674.6,21815,14.36563,428.7959,28.9062843322754,-0.5341302,114.7861,1,0,1
24126.77,47073.27,21816,5.852035,3059.904,110.889059066772,-0.6189889,138.566,4,0,1
25604.75,54484.96,21816,18.25736,365.6137,27.5853652954102,-0.6753143,125.4517,1,0,1
31493.94,44430.2,21816,9.318055,1663.88,68.5079154968262,-0.7452218,149.5633,2,0,1
35105.62,57091.43,21816,8.618103,942.4452,59.7897968292236,-0.7204269,106.5569,2,392,1
38736.24,53442.05,21818,13.43303,697.8166,51.4878368377686,-0.5274926,131.0419,2,541,1
33511.67,59249.98,21819,6.901929,1329.714,87.3387145996094,-0.6001168,103.7816,3,469,1
30217.55,50932.51,21820,14.02765,538.9734,29.3506507873535,-0.7931819,127.517,1,34,1
31279.76,56455.38,21820,6.394128,1689.901,60.8417510986328,-0.6879277,121.8095,2,0,1
32813.63,40516.72,21820,3.217319,6551.397,186.807945251465,-0.5854945,123.1657,6,0,1
35088.59,57094.67,21820,11.53731,595.6399,27.6501140594482,-0.86362,118.3553,1,392,1
40857.98,42877.47,21820,24.64168,307.1297,24.7693843841553,-0.7840044,142.343,1,0,1
38117.89,48369.26,21821,21.1252,288.7984,27.5811386108398,-0.730851,121.7099,1,500,1
40871.63,42836.49,21821,7.675629,1953.193,61.0988864898682,-0.5329224,146.0366,2,0,1
32689.92,46524.6,21822,19.30742,226.1024,29.0234775543213,-0.8153839,98.65659,1,12,1
27962.87,56469.35,21823,10.93925,599.0036,26.163890838623,-0.6677094,115.2233,1,0,1
34138.75,55998.88,21824,11.77191,516.5006,28.4937496185303,-0.3718591,110.3804,1,0,1
38191.09,48364.29,21824,15.73395,258.0585,29.4838485717773,-0.7031605,91.57545,1,500,1
29641.64,43515.81,21826,10.63922,765.6671,27.5202560424805,-0.506138,127.9185,1,0,1
34127.5,55959.01,21827,12.5224,486.252,29.4738712310791,-0.6515528,111.0115,1,0,1
37217.11,44734.27,21827,6.433428,1827.611,54.6940135955811,-0.6857061,126.89,2,0,1
37668.58,47829.98,21827,17.22144,277.4237,30.4850082397461,-0.7947193,101.0959,1,209,1
31264.57,56466.19,21828,24.92254,206.551,30.1808815002441,-0.5280381,110.6185,1,0,1
33091.21,57688.31,21828,16.46074,646.9888,52.343921661377,-0.8269415,139.1838,2,0,1
30233.41,50937.88,21829,6.13501,1879.466,63.6254329681396,-0.6407918,124.5392,2,34,1
26865.66,49831.08,21830,7.530922,1655.445,65.4884738922119,-0.5699651,131.8892,2,0,1
31869.01,49695.29,21831,18.12097,658.3928,56.6562976837158,-0.6715047,145.5497,2,69,1
32032.43,47549.68,21831,13.12528,699.2749,32.993709564209,-0.7355701,137.0191,1,8,1
37743.43,48746.55,21831,23.49186,335.2921,28.0725059509277,-0.5347595,140.8926,1,330,1
24464.36,44505.93,21832,4.151068,4155.864,134.01268196106,-0.5144039,124.0042,5,0,1
35091.9,57088.77,21832,24.0733,191.8422,26.9227561950684,-0.5037489,106.3597,1,392,1
37659.43,47825,21832,7.595575,1156.013,59.1665058135986,-0.4792181,112.768,2,209,1
27948.46,56500.13,21833,16.54364,340.695,28.3021812438965,-0.463992,112.1543,1,0,1
